INFO 2026-03-02 10:24:12,750 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 09:33:22,881 log "GET /super-admin/users/ HTTP/1.1" 200 8893
WARNING 2026-03-04 09:33:23,014 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:36:56,339 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 09:37:25,726 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 09:37:25,921 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9491
WARNING 2026-03-04 09:37:26,100 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:38:38,386 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 09:38:38,501 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9491
WARNING 2026-03-04 09:38:38,730 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:38:52,141 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9491
WARNING 2026-03-04 09:38:52,197 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:39:08,470 log "GET /accounts/login/ HTTP/1.1" 302 0
INFO 2026-03-04 09:39:08,522 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 09:39:08,574 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9491
WARNING 2026-03-04 09:39:08,635 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:39:19,259 log "GET /voter/dashboard/ HTTP/1.1" 302 0
INFO 2026-03-04 09:39:19,322 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 09:39:19,369 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9865
WARNING 2026-03-04 09:39:19,423 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:39:28,737 log "GET /elections/create/ HTTP/1.1" 200 9076
WARNING 2026-03-04 09:39:28,787 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:39:33,091 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9491
INFO 2026-03-04 09:39:40,593 log "GET /admin HTTP/1.1" 301 0
INFO 2026-03-04 09:39:40,625 log "GET /admin/ HTTP/1.1" 302 0
INFO 2026-03-04 09:39:42,220 log "GET /admin/login/?next=/admin/ HTTP/1.1" 200 3598
WARNING 2026-03-04 09:39:42,482 log "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2026-03-04 09:39:42,582 log "GET /static/admin/css/login.css HTTP/1.1" 404 179
WARNING 2026-03-04 09:39:42,609 log "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-03-04 09:39:42,659 log "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-03-04 09:39:42,719 log "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2026-03-04 09:39:42,769 log "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2026-03-04 09:39:42,832 log "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
WARNING 2026-03-04 09:39:42,849 log "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-03-04 09:39:42,857 log "GET /static/admin/css/login.css HTTP/1.1" 404 179
WARNING 2026-03-04 09:39:42,870 log "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-03-04 09:40:10,587 log "GET /login HTTP/1.1" 404 179
WARNING 2026-03-04 09:40:17,540 log "GET /home HTTP/1.1" 404 179
INFO 2026-03-04 09:40:29,345 log "GET /accounts/login/ HTTP/1.1" 302 0
INFO 2026-03-04 09:40:29,382 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 09:40:29,656 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9491
WARNING 2026-03-04 09:40:29,789 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:41:24,657 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 09:41:51,660 log "GET /accounts/login/ HTTP/1.1" 302 0
INFO 2026-03-04 09:41:51,906 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 09:41:52,051 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9491
WARNING 2026-03-04 09:41:52,155 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:42:00,922 log "GET /super-admin/users/ HTTP/1.1" 200 8893
WARNING 2026-03-04 09:42:01,222 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:42:10,686 log "GET /accounts/voter-ids/ HTTP/1.1" 200 10340
WARNING 2026-03-04 09:42:10,832 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:47:19,471 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 09:47:26,445 log "GET / HTTP/1.1" 200 15574
WARNING 2026-03-04 09:47:26,509 log "GET /static/css/style.css HTTP/1.1" 404 179
WARNING 2026-03-04 09:47:28,320 log "GET /favicon.ico HTTP/1.1" 404 179
INFO 2026-03-04 09:53:34,478 log "GET /accounts/login/ HTTP/1.1" 302 0
INFO 2026-03-04 09:53:34,555 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 09:53:34,756 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9491
WARNING 2026-03-04 09:53:34,913 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 09:57:51,381 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 09:58:27,636 log "GET /accounts/login/ HTTP/1.1" 302 0
INFO 2026-03-04 09:58:27,730 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 09:58:28,788 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9491
WARNING 2026-03-04 09:58:28,988 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 10:01:42,998 autoreload C:\Users\Sir Mahmud\Desktop\Electra\electra\electra\settings.py changed, reloading.
INFO 2026-03-04 10:01:46,888 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 10:04:42,226 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 10:04:48,939 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9492
WARNING 2026-03-04 10:04:49,041 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 10:04:53,926 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 10:04:53,956 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9492
WARNING 2026-03-04 10:04:54,162 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 10:06:28,780 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9492
WARNING 2026-03-04 10:06:28,843 log "GET /static/css/style.css HTTP/1.1" 404 179
WARNING 2026-03-04 10:06:30,417 log "GET /favicon.ico HTTP/1.1" 404 179
INFO 2026-03-04 10:12:36,165 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 10:12:48,917 log "GET / HTTP/1.1" 302 0
INFO 2026-03-04 10:12:49,012 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9486
WARNING 2026-03-04 10:12:49,099 log "GET /static/css/style.css HTTP/1.1" 404 179
WARNING 2026-03-04 10:12:49,524 log "GET /favicon.ico HTTP/1.1" 404 179
WARNING 2026-03-04 10:13:22,353 log "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 179
WARNING 2026-03-04 10:13:22,770 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 10:24:12,992 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 10:24:29,946 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9486
WARNING 2026-03-04 10:24:30,162 log "GET /static/css/style.css HTTP/1.1" 404 179
WARNING 2026-03-04 10:24:30,207 log "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 179
WARNING 2026-03-04 10:24:30,295 log "GET /static/css/style.css HTTP/1.1" 404 179
INFO 2026-03-04 10:24:46,511 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9486
WARNING 2026-03-04 10:24:46,622 log "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 179
WARNING 2026-03-04 10:24:46,733 log "GET /static/css/style.css HTTP/1.1" 404 179
WARNING 2026-03-04 10:24:47,868 log "GET /favicon.ico HTTP/1.1" 404 179
INFO 2026-03-04 10:24:50,539 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9486
WARNING 2026-03-04 10:24:50,634 log "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 179
WARNING 2026-03-04 10:24:50,707 log "GET /static/css/style.css HTTP/1.1" 404 179
WARNING 2026-03-04 10:24:51,460 log "GET /favicon.ico HTTP/1.1" 404 179
INFO 2026-03-04 10:24:58,465 log "GET /super-admin/dashboard/ HTTP/1.1" 200 9486
WARNING 2026-03-04 10:24:58,595 log "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 179
WARNING 2026-03-04 10:24:58,624 log "GET /static/css/style.css HTTP/1.1" 404 179
WARNING 2026-03-04 10:24:59,250 log "GET /favicon.ico HTTP/1.1" 404 179
INFO 2026-03-04 10:32:35,404 autoreload C:\Users\Sir Mahmud\Desktop\Electra\electra\electra\urls.py changed, reloading.
INFO 2026-03-04 10:32:44,328 autoreload Watching for file changes with StatReloader
INFO 2026-03-04 11:46:23,142 autoreload Watching for file changes with StatReloader
ERROR 2026-03-04 11:46:34,566 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 11:46:34,970 log "GET /super-admin/dashboard/ HTTP/1.1" 400 143
ERROR 2026-03-04 11:46:35,138 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 11:46:35,141 log "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 400 143
ERROR 2026-03-04 11:46:51,906 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 11:46:51,908 log "GET /admin/ HTTP/1.1" 400 143
ERROR 2026-03-04 11:46:52,192 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 11:46:52,195 log "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 400 143
ERROR 2026-03-04 11:47:10,494 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 11:47:10,497 log "GET /super-admin/dashboard/ HTTP/1.1" 400 143
ERROR 2026-03-04 11:47:10,643 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 11:47:10,661 log "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 400 143
INFO 2026-03-04 12:15:30,455 autoreload Watching for file changes with StatReloader
ERROR 2026-03-04 12:15:54,691 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 12:15:54,784 log "GET / HTTP/1.1" 400 143
ERROR 2026-03-04 12:16:16,673 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 12:16:16,676 log "GET /login HTTP/1.1" 400 143
ERROR 2026-03-04 12:16:40,021 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 12:16:40,023 log "GET /super-admin/dashboard/ HTTP/1.1" 400 143
INFO 2026-03-04 12:36:56,088 autoreload Watching for file changes with StatReloader
ERROR 2026-03-04 12:37:02,187 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 12:37:02,270 log "GET /super-admin/dashboard/ HTTP/1.1" 400 143
ERROR 2026-03-04 12:37:02,299 log Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
Traceback (most recent call last):
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\utils\deprecation.py", line 308, in __call__
    response = self.process_request(request)
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\middleware\security.py", line 28, in process_request
    host = self.redirect_host or request.get_host()
                                 ~~~~~~~~~~~~~~~~^^
  File "C:\Users\Sir Mahmud\Desktop\Electra\electra\venv\Lib\site-packages\django\http\request.py", line 205, in get_host
    raise DisallowedHost(msg)
django.core.exceptions.DisallowedHost: Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2026-03-04 12:37:02,306 log "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 400 143
